name,category,min_investment,returns,risk,fund_house,is_sip
Franklin INDIA LIFE STAGE FUND OF FUNDS - THE 40S PLAN (G),-,1000,{},Moderate,Franklin Templeton Mutual Fund,True
Franklin India Life Stage Fund of Funds - The 40s Plan - Direct - Growth,-,1000,{},Moderate,Franklin Templeton Mutual Fund,True
Franklin India Life Stage Fund of Funds - 50's Plus Floating Rate Plan - Direct - IDCW,INF090I01JN9,1000,{},Moderate,Franklin Templeton Mutual Fund,True
Franklin India Life Stage Fund Of Funds - 50's Plus Floating Rate Plan - IDCW,-,1000,{},Moderate,Franklin Templeton Mutual Fund,True
Franklin India Life Stage Fund of Funds - The 50s Plus Flo (Gro),-,1000,{},Moderate,Franklin Templeton Mutual Fund,True
Franklin India Life Stage Fund Of Funds - The 50S Plus Floating Rate Plan - Direct - Growth,-,1000,{},Moderate,Franklin Templeton Mutual Fund,True
Franklin India Life Stage Fund of Funds - 50's Plus Plan - Direct - IDCW,INF090I01IG5,1000,{},Moderate,Franklin Templeton Mutual Fund,True
Franklin India Life Stage Fund of Funds - 50's Plus Plan - IDCW,-,1000,{},Moderate,Franklin Templeton Mutual Fund,True
Franklin INDIA LIFE STAGE FUND OF FUNDS - THE 50+S PLAN (G),-,1000,{},Moderate,Franklin Templeton Mutual Fund,True
Franklin India Life Stage Fund of Funds - The 50s Plus - Direct - Growth,-,1000,{},Moderate,Franklin Templeton Mutual Fund,True
Franklin India Multi - Asset Solution Fund of Funds - Direct - IDCW,INF090I01LJ3,1000,{},Moderate,Franklin Templeton Mutual Fund,True
Franklin India Multi - Asset Solution Fund of Funds- Growth Plan,-,1000,{},Moderate,Franklin Templeton Mutual Fund,True
Franklin India Multi - Asset Solution Fund of Funds- Growth Plan - Direct,-,1000,{},Moderate,Franklin Templeton Mutual Fund,True
Franklin India Multi - Asset Solution Fund of Funds- IDCW,INF090I01LG9,1000,{},Moderate,Franklin Templeton Mutual Fund,True
Groww Gold ETF FOF - DIRECT - GROWTH,-,1000,{},Moderate,Groww Mutual Fund,True
Groww Gold ETF FOF - DIRECT - IDCW,INF666M01IZ4,1000,{},Moderate,Groww Mutual Fund,True
Groww Gold ETF FOF - REGULAR - GROWTH,-,1000,{},Moderate,Groww Mutual Fund,True
Groww Gold ETF FOF - REGULAR - IDCW,INF666M01JC1,1000,{},Moderate,Groww Mutual Fund,True
Groww Nifty 200 ETF FOF - Direct - Growth,-,1000,{},Moderate,Groww Mutual Fund,True
Groww Nifty 200 ETF FOF - Direct - IDCW,INF666M01JS7,1000,{},Moderate,Groww Mutual Fund,True
Groww Nifty 200 ETF FOF - Regular - Growth,-,1000,{},Moderate,Groww Mutual Fund,True
Groww Nifty 200 ETF FOF - Regular - IDCW,INF666M01JW9,1000,{},Moderate,Groww Mutual Fund,True
Groww Nifty EV & New Age Automotive ETF FOF - Direct Plan - IDCW,INF666M01IN0,1000,{},Moderate,Groww Mutual Fund,True
Groww Nifty EV & New Age Automotive ETF FOF - Regular Plan - Growth,-,1000,{},Moderate,Groww Mutual Fund,True
Groww Nifty EV & New Age Automotive ETF FOF - Regular Plan - IDCW,INF666M01IK6,1000,{},Moderate,Groww Mutual Fund,True
Groww Nifty EV & New Age Automotive ETF FOF- Direct Plan - Growth,-,1000,{},Moderate,Groww Mutual Fund,True
Groww Nifty India Defence ETF FOF - Direct - IDCW,INF666M01IS9,1000,{},Moderate,Groww Mutual Fund,True
Groww Nifty India Defence ETF FOF - Direct Growth,-,1000,{},Moderate,Groww Mutual Fund,True
Groww Nifty India Defence ETF FOF - Regular - Growth,-,1000,{},Moderate,Groww Mutual Fund,True
Groww Nifty India Defence ETF FOF - Regular - IDCW,INF666M01IV3,1000,{},Moderate,Groww Mutual Fund,True
HDFC Asset Allocator Fund of Funds - Growth Option,-,1000,{},Moderate,HDFC Mutual Fund,True
HDFC Asset Allocator Fund of Funds - Growth Option -Direct Plan,-,1000,{},Moderate,HDFC Mutual Fund,True
HDFC Asset Allocator Fund of Funds - IDCW Option,-,1000,{},Moderate,HDFC Mutual Fund,True
HDFC Asset Allocator Fund of Funds - IDCW Option - Direct Plan,-,1000,{},Moderate,HDFC Mutual Fund,True
HDFC Gold ETF Fund of Fund - Direct Plan,-,1000,{},Moderate,HDFC Mutual Fund,True
HDFC Gold ETF Fund of Fund - Growth Option,-,1000,{},Moderate,HDFC Mutual Fund,True
HDFC Income Plus Arbitrage Active FOF - Growth Option,-,1000,{},Moderate,HDFC Mutual Fund,True
HDFC Income Plus Arbitrage Active FOF - Growth Option - Direct Plan,-,1000,{},Moderate,HDFC Mutual Fund,True
HDFC Income Plus Arbitrage Active FOF - IDCW Option,-,1000,{},Moderate,HDFC Mutual Fund,True
HDFC Income Plus Arbitrage Active FOF - IDCW Option - Direct Plan,-,1000,{},Moderate,HDFC Mutual Fund,True
HDFC Silver ETF Fund of Fund - Growth Option,-,1000,{},Moderate,HDFC Mutual Fund,True
HDFC Silver ETF Fund of Fund - Growth Option - Direct Plan,-,1000,{},Moderate,HDFC Mutual Fund,True
HSBC Aggressive Hybrid Active FOF - Dividend,INF336L01HZ8,1000,{},Moderate,HSBC Mutual Fund,True
HSBC Aggressive Hybrid Active FOF - Dividend Direct,INF336L01IC5,1000,{},Moderate,HSBC Mutual Fund,True
HSBC Aggressive Hybrid Active FOF - Growth,-,1000,{},Moderate,HSBC Mutual Fund,True
HSBC Aggressive Hybrid Active FOF - Growth Direct,-,1000,{},Moderate,HSBC Mutual Fund,True
HSBC Income Plus Arbitrage Active FOF - Growth,-,1000,{},Moderate,HSBC Mutual Fund,True
HSBC Income Plus Arbitrage Active FOF - Growth Direct,-,1000,{},Moderate,HSBC Mutual Fund,True
HSBC Income Plus Arbitrage Active FOF Direct Plan IDCW,INF336L01IO0,1000,{},Moderate,HSBC Mutual Fund,True
HSBC Income Plus Arbitrage Active FOF IDCW,INF336L01IL6,1000,{},Moderate,HSBC Mutual Fund,True
HSBC Multi Asset Active FOF - Growth,-,1000,{},Moderate,HSBC Mutual Fund,True
HSBC Multi Asset Active FOF - Growth Direct,-,1000,{},Moderate,HSBC Mutual Fund,True
HSBC Multi Asset Active FOF Direct Plan IDCW,INF336L01II2,1000,{},Moderate,HSBC Mutual Fund,True
HSBC Multi Asset Active FOF IDCW,INF336L01IF8,1000,{},Moderate,HSBC Mutual Fund,True
ICICI Prudential Asset Allocator Fund (FOF) - Direct Plan - Growth,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Asset Allocator Fund (FOF) - Direct Plan - IDCW,INF109K01X08,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Asset Allocator Fund (FOF) - Growth,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Asset Allocator Fund (FOF) - IDCW,INF109K01845,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential BHARAT 22 FOF - Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential BHARAT 22 FOF - Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential BSE 500 ETF FOF - Direct Plan - Growth,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential BSE 500 ETF FOF - Direct Plan - IDCW,INF109KC1W17,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential BSE 500 ETF FOF - Growth,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential BSE 500 ETF FOF - IDCW,INF109KC1V83,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Debt Management Fund (FOF) - Direct Plan -  IDCW,INF109K01X65,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Debt Management Fund (FOF) - Direct Plan - Growth,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Debt Management Fund (FOF) - Growth,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Debt Management Fund (FOF ) - IDCW,INF109K01886,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Global Advantage Fund (FOF) - Direct Plan - Growth Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Global Advantage Fund (FOF) - Direct Plan - IDCW,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Global Advantage Fund (FOF) - Growth Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Global Advantage Fund (FOF) - IDCW,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Income plus Arbitrage Active FOF - Direct Plan - Growth,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Income plus Arbitrage Active FOF - Direct Plan - IDCW,INF109K01W74,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Income Plus Arbitrage Active FOF - Growth,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Income plus Arbitrage Active FOF - IDCW,INF109K01829,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential India Equity FOF - Direct Plan - Growth,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential India Equity FOF - Direct Plan - IDCW,INF109KC1I56,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential India Equity FOF - Growth,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential India Equity FOF - IDCW,INF109KC1I23,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Nifty 100 Low Volatility 30 ETF FOF - Direct Plan - Growth,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Nifty 100 Low Volatility 30 ETF FOF - Direct Plan - IDCW,INF109KC1P99,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Nifty 100 Low Volatility 30 ETF FOF - Growth,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Nifty 100 Low Volatility 30 ETF FOF - IDCW,INF109KC1P65,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Nifty Alpha Low - Volatility 30 ETF FOF - Direct Plan - Growth,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Nifty Alpha Low - Volatility 30 ETF FOF - Direct Plan - IDCW,INF109KC1R97,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Nifty Alpha Low - Volatility 30 ETF FOF - Growth,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Nifty Alpha Low - Volatility 30 ETF FOF - IDCW,INF109KC1R63,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Passive Multi-Asset Fund of Funds - Direct Plan - Growth,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Passive Multi-Asset Fund of Funds - Direct Plan - IDCW,INF109KC1Y31,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Passive Multi-Asset Fund of Funds - Growth,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Passive Multi-Asset Fund of Funds - IDCW,INF109KC1Y07,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Passive Strategy Fund (FOF) - IDCW,INF109K01803,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Passive Strategy Fund (FOF) - Direct Plan -  IDCW,INF109K01W41,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Passive Strategy Fund (FOF) - Direct Plan - Growth,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Passive Strategy Fund (FOF) - Growth,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Regular Gold Savings Fund (FOF) - Direct Plan -  Growth,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Regular Gold Savings Fund (FOF) - Direct Plan -  IDCW,INF109K01U84,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Regular Gold Savings Fund (FOF) - Growth,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Regular Gold Savings Fund (FOF) - IDCW,INF109K01TL6,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI PRUDENTIAL SILVER ETF FUND OF FUND - Direct Plan - Growth,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI PRUDENTIAL SILVER ETF FUND OF FUND - Direct Plan - IDCW,INF109KC1Z14,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI PRUDENTIAL SILVER ETF FUND OF FUND - Growth,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI PRUDENTIAL SILVER ETF FUND OF FUND - IDCW,INF109KC1Y80,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Thematic Advantage Fund (FOF) - Direct Plan - Growth,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Thematic Advantage Fund (FOF) - Growth,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Thematic Advantage Fund (FOF) - IDCW,INF109K01860,1000,{},Moderate,ICICI Prudential Mutual Fund,True
Invesco India Gold ETF Fund of Fund - Direct Plan - IDCW (Payout / Reinvestment),INF205K01NI1,1000,{},Moderate,Invesco Mutual Fund,True
Invesco India Gold ETF Fund of Fund - Direct Plan- - Growth,-,1000,{},Moderate,Invesco Mutual Fund,True
Invesco India Gold ETF Fund of Fund - Growth,-,1000,{},Moderate,Invesco Mutual Fund,True
Invesco India Gold ETF Fund of Fund - IDCW (Payout / Reinvestment),INF205K01FC0,1000,{},Moderate,Invesco Mutual Fund,True
Kotak Gold Fund Growth,-,1000,{},Moderate,Kotak Mahindra Mutual Fund,True
Kotak Gold Fund Growth - Direct,-,1000,{},Moderate,Kotak Mahindra Mutual Fund,True
Kotak Gold Fund Payout of Income Distribution cum capital withdrawal option,INF174K01AV9,1000,{},Moderate,Kotak Mahindra Mutual Fund,True
Kotak Gold Fund Payout of Income Distribution cum capital withdrawal option- Direct,INF174K01MR2,1000,{},Moderate,Kotak Mahindra Mutual Fund,True
Kotak Income Plus Arbitrage FOF-Direct Plan-Growth,-,1000,{},Moderate,Kotak Mahindra Mutual Fund,True
Kotak Income Plus Arbitrage FOF-Direct Plan-IDCW,INF174KA1KL8,1000,{},Moderate,Kotak Mahindra Mutual Fund,True
Kotak Income Plus Arbitrage FOF-Regular Plan-Growth,-,1000,{},Moderate,Kotak Mahindra Mutual Fund,True
Kotak Income Plus Arbitrage FOF-Regular Plan-IDCW,INF174KA1KI4,1000,{},Moderate,Kotak Mahindra Mutual Fund,True
Kotak Multi Asset Allocator Fund of Fund - Dynamic - Direct Growth - Direct,-,1000,{},Moderate,Kotak Mahindra Mutual Fund,True
Kotak Multi Asset Allocator Fund of Fund - Dynamic - Direct Payout of Income Distribution cum capital withdrawal option,INF174K01LP8,1000,{},Moderate,Kotak Mahindra Mutual Fund,True
Kotak Multi Asset Allocator Fund of Fund - Dynamic - Growth,-,1000,{},Moderate,Kotak Mahindra Mutual Fund,True
Kotak Multi Asset Allocator Fund of Fund - Dynamic - Payout of Income Distribution cum capital withdrawal option,INF174K01476,1000,{},Moderate,Kotak Mahindra Mutual Fund,True
Kotak Silver ETF Fund of Fund - Direct Plan - Growth Option,-,1000,{},Moderate,Kotak Mahindra Mutual Fund,True
Kotak Silver ETF Fund of Fund - Regular Plan - Growth Option,-,1000,{},Moderate,Kotak Mahindra Mutual Fund,True
LIC MF Gold ETF Fund of Fund-Direct Plan-Growth,-,1000,{},Moderate,LIC Mutual Fund,True
LIC MF Gold ETF Fund of Fund-Regular Plan-Growth,-,1000,{},Moderate,LIC Mutual Fund,True
Mirae Asset BSE 200 Equal Weight ETF Fund of Fund - Direct Plan - Growth,-,1000,{},Moderate,Mirae Asset Mutual Fund,True
Mirae Asset BSE 200 Equal Weight ETF Fund of Fund - Direct Plan - IDCW,INF769K01OF0,1000,{},Moderate,Mirae Asset Mutual Fund,True
Mirae Asset BSE 200 Equal Weight ETF Fund of Fund - Regular Plan - Growth,-,1000,{},Moderate,Mirae Asset Mutual Fund,True
Mirae Asset BSE 200 Equal Weight ETF Fund of Fund - Regular Plan - IDCW,INF769K01OC7,1000,{},Moderate,Mirae Asset Mutual Fund,True
Mirae Asset BSE Select IPO ETF Fund of Fund - Direct Plan - Growth,-,1000,{},Moderate,Mirae Asset Mutual Fund,True
Mirae Asset BSE Select IPO ETF Fund of Fund - Direct Plan - IDCW,INF769K01OL8,1000,{},Moderate,Mirae Asset Mutual Fund,True
Mirae Asset BSE Select IPO ETF Fund of Fund - Regular Plan - Growth,-,1000,{},Moderate,Mirae Asset Mutual Fund,True
Mirae Asset BSE Select IPO ETF Fund of Fund - Regular Plan - IDCW,INF769K01OI4,1000,{},Moderate,Mirae Asset Mutual Fund,True
Mirae Asset Equity Allocator Fund  of Fund Direct IDCW,INF769K01GF6,1000,{},Moderate,Mirae Asset Mutual Fund,True
Mirae Asset Equity Allocator Fund  of Fund Regular IDCW,INF769K01GC3,1000,{},Moderate,Mirae Asset Mutual Fund,True
Mirae Asset Equity Allocator Fund of Fund Direct Growth,-,1000,{},Moderate,Mirae Asset Mutual Fund,True
Mirae Asset Equity allocator Fund Of Fund Regular Growth,-,1000,{},Moderate,Mirae Asset Mutual Fund,True
Mirae Asset Gold ETF Fund of Fund - Direct Plan - Growth,-,1000,{},Moderate,Mirae Asset Mutual Fund,True
Mirae Asset Gold ETF Fund of Fund - Direct Plan - IDCW,INF769K01MX7,1000,{},Moderate,Mirae Asset Mutual Fund,True
Mirae Asset Gold ETF Fund of Fund - Regular Plan - Growth,-,1000,{},Moderate,Mirae Asset Mutual Fund,True
Mirae Asset Gold ETF Fund of Fund - Regular Plan - IDCW,INF769K01MU3,1000,{},Moderate,Mirae Asset Mutual Fund,True
Mirae Asset Hang Seng TECH ETF Fund of Fund Regular Plan - Growth Option,-,1000,{},Moderate,Mirae Asset Mutual Fund,True
Mirae AssetHang Seng TECH ETF Fund of Fund Direct Plan - Growth Option,-,1000,{},Moderate,Mirae Asset Mutual Fund,True
Mirae Asset ESG Sector Leaders Fund  of Fund Direct IDCW,INF769K01GR1,1000,{},Moderate,Mirae Asset Mutual Fund,True
Mirae Asset ESG Sector Leaders Fund  of Fund Regular IDCW,INF769K01GO8,1000,{},Moderate,Mirae Asset Mutual Fund,True
Mirae Asset ESG Sector Leaders Fund of Fund Direct Growth,-,1000,{},Moderate,Mirae Asset Mutual Fund,True
Mirae Asset ESG Sector Leaders Fund of Fund Regular Growth,-,1000,{},Moderate,Mirae Asset Mutual Fund,True
Mirae Asset Nifty India Manufacturing ETF FOF - Direct Plan - Growth,-,1000,{},Moderate,Mirae Asset Mutual Fund,True
Mirae Asset Nifty India Manufacturing ETF FOF - Direct Plan- IDCW,INF769K01IA3,1000,{},Moderate,Mirae Asset Mutual Fund,True
Mirae Asset Nifty India Manufacturing ETF FOF - Regular Plan - Growth,-,1000,{},Moderate,Mirae Asset Mutual Fund,True
Mirae Asset Nifty India Manufacturing ETF FOF - Regular Plan - IDCW,INF769K01HX7,1000,{},Moderate,Mirae Asset Mutual Fund,True
Mirae Asset Nifty India New Age Consumption ETF Fund of Fund - Direct Plan - Growth,-,1000,{},Moderate,Mirae Asset Mutual Fund,True
Mirae Asset Nifty India New Age Consumption ETF Fund of Fund - Direct Plan - IDCW,INF769K01NQ9,1000,{},Moderate,Mirae Asset Mutual Fund,True
Mirae Asset Nifty India New Age Consumption ETF Fund of Fund - Regular Plan - Growth,-,1000,{},Moderate,Mirae Asset Mutual Fund,True
Mirae Asset Nifty India New Age Consumption ETF Fund of Fund - Regular Plan - IDCW,INF769K01NN6,1000,{},Moderate,Mirae Asset Mutual Fund,True
Mirae Asset Nifty MidSmallcap400 Momentum Quality 100 ETF Fund of Fund - Direct Plan - Growth,-,1000,{},Moderate,Mirae Asset Mutual Fund,True
